tweet,label,hate_words,emojis
@USER: I was SO EXCITED 😮 to meet @USER a fellow #Canadian #crime writer . . . I asked her to be my next #blog #victim. 🔪😈…,0,[],"['😮', '🔪😈']"
@USER: @USER @USER @USER @USER @USER @USER @USER @USER @USER…,0,[],[]
@USER Shut up😂🔪🔪🙂👀,0,[],['😂🔪🔪🙂👀']
nct what 🙂🔪,0,[],['🙂🔪']
@USER: WHO DID THIS WHO MF DID THIS I JUST WANNA TALK 🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪…,0,[],['🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪🔪']
And while you’re there head to 18:30 to hear a SUPER COOL and unique piece by @USER ft. @USER on…,0,[],[]
@USER: #BibleBuild : 𝐏𝐒𝐘𝐂𝐇𝐎 𝐊𝐈𝐋𝐋𝐄𝐑 🔪 — 𝙙𝙚𝙩𝙚𝙘𝙩𝙞𝙫𝙚 𝙭 𝙨𝙚𝙧𝙞𝙖𝙡 𝙠𝙞𝙡𝙡𝙚𝙧 𝙨𝙚𝙧𝙞𝙚𝙨 𝙩𝙧𝙖𝙞𝙡𝙚𝙧 𝙛𝙖𝙣𝙢𝙖𝙙𝙚 🎥 🚫 do not repost w/o my permissi…,0,[],"['🔪', '🎥', '🚫']"
@USER: @USER @USER @USER @USER @USER @USER @USER @USER @USER…,0,[],[]
@USER: ★CLEETUS 🔪🩸★An art collab with @USER FOLLOW STAR‼️ #flamtwt,0,[],['🔪']
@USER: #rolex🔥🔪 fire 🔥 trademark,0,[],"['🔥🔪', '🔥']"
@USER: @USER @USER @USER @USER @USER @USER @USER @USER @USER…,0,[],[]
@USER @USER @USER @USER @USER u have meee 🔪🔪🔪,0,[],['🔪🔪🔪']
@USER: Halloween Kills by me. 🔪🩸🔥🔥 #MichaelMyers #DigitalArtist #horror,0,[],"['🔪', '🔥🔥']"
@USER: @USER @USER @USER @USER @USER @USER @USER @USER @USER…,0,[],[]
@USER: watchin' your back🔪#simonghostriley #mw2 #mwii #callofduty,0,[],['🔪']
@USER: Ari 🖤🔪 Dont stare too long u might d i e Here to post myself n get my inner thoughts out 💭,0,[],"['🖤🔪', '💭']"
@USER: @USER @USER @USER @USER @USER @USER @USER @USER @USER…,0,[],[]
@USER: @USER @USER @USER @USER @USER @USER @USER @USER @USER…,0,[],[]
@USER: @USER @USER @USER @USER @USER @USER @USER @USER @USER…,0,[],[]
@USER: New poster for the Crystal Lake series coming in 2023🍿🔪🔪,0,[],['🍿🔪🔪']
@USER: Real Enner 🔪,0,[],['🔪']
@USER: @USER @USER @USER @USER @USER @USER @USER @USER @USER…,0,[],[]
@USER: @USER @USER @USER @USER @USER @USER @USER @USER @USER…,0,[],[]
This is sending me 💀,0,[],['💀']
Luka leads the league in scoring &amp; is guarded like this every night 💀,0,[],['💀']
GOKU &amp; VEGETA EARPHONES 😭 LOOK AT THE LITTLE SAIYAN POD CASE 💀,0,[],"['😭', '💀']"
@USER Even a grammy💀,0,[],['💀']
@USER: Had to do sketches because this show is full of contrasts 💀-#wednesdaynetflix #wenclair,0,[],['💀']
@USER entrance tags collected like infinity stones 💀💀💀💀,0,[],['💀💀💀💀']
"""vip"" just means more leg room and being able to ""lie"" down 💀",0,[],['💀']
@USER: DNA is apparently a protein. I'm 💀🤣🤣🤣🤣🤣🤣🤣Dude can't even get his macromolecules correct but wants to argue about PC…,0,[],['💀']
@USER @USER @USER @USER @USER @USER @USER @USER @USER…,0,[],[]
its december already 💀,0,[],['💀']
@USER: It’s wild how we don’t talk about LeBron scoring the most points in the history of basketball bc it includes the playoffs💀…,0,[],['💀']
@USER: @USER 💀💀💀her: “yew are a disgusting piece of craap—“him: “ya mutha.”her:,1,['mutha.”her:'],['💀💀💀']
@USER: I really want to tell myself Mr. Prior is a good person but as I continue it doesn’t look possible and negrophile Ei💀,0,[],['💀']
@USER: If beauty comes with having a flat tummy then I don’t want it😂😂💀,0,[],['😂😂💀']
@USER: Mark Lee isn't a tsundere :/ตุย 💀 #markhyuck #맠동,0,[],['💀']
update: 1hr long still need to add music n voiceovers 💀,0,[],['💀']
@USER @USER but you all went to europa twice after var got introduced and we won the ucl.. who is lying here 💀💀,0,[],['💀💀']
@USER Which kind challenge be this 💀,0,[],['💀']
@USER: When gidle visits mcountdown in the next comeback.💀,0,[],['💀']
@USER sigh i doubt i even sleep 💀,0,[],['💀']
@USER: In 3 days That yt boi was lusting pls💀,0,[],['💀']
@USER Zo grab his instead 🤭💀,0,[],['💀']
@USER the way it's struggling to crack 1M daily even after being heavily overpromoted on tiktok and dropping…,0,[],[]
@USER: every year Cass releases a ‘ke December’ video 💀,0,[],['💀']
@USER: you know what your GOAT would do 😭😭💀,0,[],['😭😭💀']
My niece punya top artist is the weeknd 💀💀💀 is she alrighttttt,0,[],['💀💀💀']
yall he shooting so much for a man that doesn’t even bother to record a 15 second long video on spotify thanking u…,0,[],[]
@USER @USER @USER @USER @USER bro is everywhere in this comments sections compl…,0,[],[]
"@USER: Latest poster of the #Pathaan 🔥John's tatto : ""Everyone will come to my funeral to make sure that I stay dead""💀 his chara…",0,[],"['🔥', '💀']"
@USER Who would have thought 💀,0,[],['💀']
@USER i’d prefer that💀💀,0,[],['💀💀']
This girl got dropped off in a C63 but she's still broke 😭💔 I told I'm disappointed 😞 and she must pull up her socks 😭💀,0,[],"['😭💔', '😞', '😭💀']"
@USER: You no fit post your Spotify wrapped cos na that artiste wey you dey always slander be your most played artiste 💀,0,[],['💀']
theres no way bro just got cross map sniped💀💀💀💀💀,0,[],['💀💀💀💀💀']
@USER: people ACTUALLY listen to movie themes 💀💀,0,[],['💀💀']
Damn 😂😂😂💔💀,1,['Damn'],['😂😂😂💔💀']
@USER: I’ll probably cook and drop an open invite for my twitter friends on my birthday this year. @USER my lovely friend💀,0,[],['💀']
@USER: So its Dece-m-Bar🌚💀,0,[],['🌚💀']
@USER @USER @USER What you laughing at btch Midnights got more streams its first day than all…,1,['btch'],[]
@USER Fr 💀 somehow he’s in my top 5,0,[],['💀']
"whenever i see that ""baby please"" message from me tlg i Just shrink like why did i have to lowkey beg like that 💀💀💀",0,[],['💀💀💀']
@USER: South Africa is a series💀💀,0,[],['💀💀']
I have ankle problems and my dad said I’m too heavy for them💀💀💀💀💀,0,[],['💀💀💀💀💀']
@USER: And when we get the ohhoho of this photoshoot Goodbye 💀 #원호 #WONHO,0,[],['💀']
@USER LMAOOOOO BESTIE-💀💀,0,[],['💀💀']
@USER @USER Rest in peace to that expensive laptop holy fuck you are crazy if you think that you can w…,1,['fuck'],[]
@USER: This is sending me 💀,0,[],['💀']
@USER: The way I’ve been laughing for 5 minutes now 😭💀,0,[],['😭💀']
@USER @USER some vips💀,0,[],['💀']
@USER: This is sending me 💀,0,[],['💀']
@USER Escape room💀💀💀,0,[],['💀💀💀']
10 💀💀 it's okay i did it back btw,0,[],['💀💀']
"@USER: ""Because for us we had never seen her with make up"" 💀💀",0,[],['💀💀']
@USER: Them Saudi players took that free Rolls Royce from their first game and disappeared 💀,0,[],['💀']
@USER: @USER We aren't finished until the entire thing is locked. If I were short on GME I'd be shitting myself. Watch…,1,['shitting'],[]
@USER: The comments under the naver article who omitted jk name 💀 are we surprised jjks,0,[],['💀']
@USER @USER @USER @USER @USER and rugby started before soccer and guess what it w…,0,[],[]
@USER: Project layout part 2/3 💀 Continuing our educational push we will be granting 1 more WL among those liking the post. htt…,0,[],['💀']
@USER: This is sending me 💀,0,[],['💀']
@USER: Nany is the 1st person to always say “it’s not personal” yet here she is taking everything personally 💀 #TheChallenge #Th…,0,[],['💀']
"@USER: When it is raining Muslims be like ""Hii yote ni tissue"" 💀🤣",0,[],['💀']
@USER @USER Anki -Archu hate era 💀,0,[],['💀']
"@USER: @USER @USER ofc when a man does it they're ""badass"" but when it's a woman... 💀",0,[],['💀']
@USER: We all know this is canon but imagine the psychic damage and emotional toll the fandom would take experiencing it in real…,0,[],[]
@USER tbf i had like 50k+ last year ... barely listened to anything this year tho cuz it wws hard to focus while studying 💀😭😭,0,[],['💀😭😭']
@USER: It’s so funny how people be assuming and drawing their own conclusions about your life from the stuff you post up 🥴But…,0,[],[]
@USER Well aint defending anyone but it really is a matter of how and who use it. if you give hunter a g…,0,[],[]
@USER Ur coming for my deobi card💀💀,0,[],['💀💀']
@USER: Not a good time bruh💀,0,[],['💀']
@USER Mad cause bad 💀,0,[],['💀']
@USER The amount of people that this flew straight over 💀,0,[],['💀']
Okay at least the group shots are pretty 🥰🧡💀,0,[],['💀']
The Mr Meeseeks car ended up in a hotel pool at the #SnowballDerby 💀Wubba Wubba Dub Dub @USER…,0,[],['💀']
@USER: Yoooh since y’all learned ick 😭💀 re masepeng,0,[],['😭💀']
@USER Literally how I figured out that I’m a sadist who likes pain-💀,1,['sadist'],['💀']
@USER: it’s funny cause it’s true 💀😭,0,[],['💀😭']
@USER my favorite artist thats even worse than friendzond like 💀,0,[],['💀']
@USER @USER @USER Chantaje is the highest peaking all-spanish female song of the 2010s decade in the…,0,[],[]
@USER: mama used yena smartphone's lyrics without invite her😹💀,0,[],['😹💀']
@USER: Alright Frfr this some bs I gotta be up in 4 hours 💀,0,[],['💀']
@USER And you took ss 💀🏃‍♀️,0,[],['💀🏃']
@USER: Bro WTF 💀💀,0,[],['💀💀']
@USER @USER said the same thing 🤣Lmao 💀,0,[],['💀']
@USER Definitely not on that list... highest was 83 💀,0,[],['💀']
@USER: iga did not even cheer for our team this time i don’t blame her tbh 😂 btw she said she might be coming to doha once they…,0,[],['😂']
@USER: They wild for this😭😭💀📲,0,[],['😭😭💀📲']
@USER: The girl kill her friend💀#fight #fightingvideos #Fights #gorevideo #gore #goredead #fights #fightsatschool,0,[],['💀']
@USER @USER 5'4 with shoes 💀💀💀💀💀💀💀💀,0,[],['💀💀💀💀💀💀💀💀']
@USER: I mean I saw it in the trailer and I hope there's more 💀😂,0,[],['💀😂']
aaaa cliffhanger guys i’m so sorry nshsjahsjaj i planned on doing the actual scene already but it’s harder than i…,0,[],[]
i see all the subliminal sh*t and it’s truly lame asf. You people really have time for that sh*t 💀,1,"['sh*t', 'sh*t']",['💀']
@USER Why did i think these were ribcages 💀,0,[],['💀']
@USER same💀,0,[],['💀']
...of course I feel sick after my birthday 💀,0,[],['💀']
😂Real | GHX-I Solo Medley Level 5 | Sightread 100% OS ☠☠☠ |,0,[],['😂']
@USER @USER Well.... ah... nevermind... 💀 I don't believe you and all 648 others at the time of this…,0,[],['💀']
@USER for some strange ass reason this💀,1,['ass'],['💀']
@USER: Y'all want talent STAN TREASURE. STAN G-IDLE. They'll never disappoint. Except kulang na sila parehas ng members 💀💀💀,0,[],['💀💀💀']
@USER: This is sending me 💀,0,[],['💀']
@USER they already allowing it but only for caucasians 💀,0,[],['💀']
I want both Messi and Lewa to Qualify 😒 Mexico should beat Saudi 1-0 Then Poland and Argentina draw .. Argenti…,0,[],['😒']
"Cancer specialist says ""Covid boosters are harming my patients""@USER's answer is 🙈🙉🙊 via @USER",0,[],['🙈🙉🙊']
The state of our politicians calling people names on Twitter.Ignore Wakeford’s ad hominem attack it’s a distrac…,0,[],[]
@USER 🙈🙈🤬🤬 would have been nice just before Christmas,0,[],['🙈🙈']
@USER: ENGENES can you find this #SUNGHOON standee on BYS FUNMEET 😍🙈Our birthday boy invades Araneta City 😎📍 Araneta Coli…,0,[],"['😍🙈', '😎📍']"
@USER: @USER please photoshoot/ solo pics in Navy/pilot uniform from the MV 😭😭😭 it was our dream to see u in uniform ik…,0,[],['😭😭😭']
I will watch The Witcher Blood Origin and The Witcher i wont give up but i wish @USER plz come here during…,0,[],[]
@USER Actually i'm learning too. And my advice to any European/American is ... learn to code ... now ...n…,0,[],[]
@USER Disaster loading 🙈🙈,0,[],['🙈🙈']
@USER: ENGENES can you find this #SUNGHOON standee on BYS FUNMEET 😍🙈Our birthday boy invades Araneta City 😎📍 Araneta Coli…,0,[],"['😍🙈', '😎📍']"
@USER: You are beautiful Ms.Mermaid but I only have eyes for my baby 🙈💖SEA LIFE BANGKOK X MSS#SeaLifeBKKxMEW@USER#…,0,[],['🙈💖']
Describe ur current relationship with a serious emoji . 🙈😂,0,[],['🙈😂']
@USER Am good dea hwz u too bae 🙈,0,[],['🙈']
I did this just now without us him &amp; i realising it 🙈🫣,0,[],['🙈']
@USER: Asked about the Chiangmai jubjub clip🙈 pwar said it was because he lost the game and the kissing was requested by yin⁉️…why ar…,0,[],['🙈']
Work in progress🙈 #informatica2223 @USER @USER,0,[],['🙈']
@USER @USER @USER @USER So you think white women are not capable of understanding black w…,0,[],[]
Last match is Japan vs Spain not Ghana vss Uruguay thats tomorrow 🙈,0,[],['🙈']
@USER: Spacers🪐 Planet NFT mint on @USER mainnet will be closed on 30th Nov.As @USER full alpha mainnet nears we'll rel…,0,[],[]
@USER: Look who got in 🫶💗🙈,0,[],['💗🙈']
@USER Aight thanks Might be a necessary evil though 😈🙈 I tried searching a bit before without any luck do…,0,[],['😈🙈']
@USER 🤣🤣🤣🤣🤣 actually… me tooo..🫣🫣🤣 we see nothing 🙈🙈🙈🤣🤣🤣,0,[],['🙈🙈🙈']
@USER hair up 100% 🔥🙈🙈🤪,0,[],['🔥🙈🙈']
Oh look It’s December 1st. I’m so not ready 🙈🎅🏻☃️🤶🏻🧑‍🎄🧑🏻‍🎄🎄,0,[],"['🙈🎅🏻', '🏻', '🎄', '🏻', '🎄🎄']"
@USER: Iran is protesting. China is protesting. But Putler Z Nazis Ruzzia trolls give a Nazi salute in support of the Russian inva…,1,['Nazi'],[]
@USER: Be my priyanka ❤️I will be your Ankit 🙈#PriyAnkit #PriyankaPaltan #PriyankaChaharChoudhary𓃵 #BBQueenPriyanka #AnkitGupt…,0,[],['🙈']
@USER: Anybody else watches Wednesday on netflix We saw some of our Queens on our FB group chat talk about it 🙈,0,[],['🙈']
@USER: HAPPY NEW MONTH BEAUTIFUL PEOPLE .🙋🏽‍♀️Are you thinking of what to give your loving partner favorite person family …,0,[],['🙋🏽']
@USER oh... hey🙈,0,[],['🙈']
@USER: @USER It’s 4 Colours. Red blue black &amp; Green🔴🔵⚫️🟢🔴The red is for heading🔵Blue for writing content 🟢Green is for…,0,[],"['🔴🔵', '🔴', '🔵']"
You are beautiful Ms.Mermaid but I only have eyes for my baby 🙈💖SEA LIFE BANGKOK X MSS#SeaLifeBKKxMEW…,0,[],['🙈💖']
Hello you musical bunch it's #ThrowbackThursday time again and I thought we could dedicate the next few weeks to C…,0,[],[]
@USER Oh queen Un Village almost made the cut 🙈,0,[],['🙈']
@USER: ENGENES can you find this #SUNGHOON standee on BYS FUNMEET 😍🙈Our birthday boy invades Araneta City 😎📍 Araneta Coli…,0,[],"['😍🙈', '😎📍']"
@USER: My Friends or Me❤️🙈,0,[],['🙈']
@USER: Am I Hot.. 🙈❤️,0,[],['🙈']
@USER: @USER Women don't love men 🙈In the spirit of it permission to say this Agba biko help me tell the community to pa…,0,[],['🙈']
@USER Ohhhh stop tempting me 🙈🙈😜,0,[],['🙈🙈😜']
@USER @USER Mortifying 🙈,0,[],['🙈']
@USER oops 🙈🙈,0,[],['🙈🙈']
@USER wipe his sweat in pandeseunggi will be top 1 among airens 🤣🤣🙈,0,[],['🙈']
@USER: Kawi 🙈❤ @USER'm so excited to watch this 😭#KristPerawat#BeMyFavorite,0,[],"['🙈', '😭']"
BTW I still need Vaya and Heesung battle full clip🙈,0,[],['🙈']
Caught in 4K yikesss 🙈😭,0,[],['🙈😭']
@USER: @USER Welcome to Conny’s personal Christmas 🎄🎅🏼 Nightmare 😂🙈🙄,0,[],"['🎄🎅🏼', '😂🙈🙄']"
@USER scream. Scream. SCREAAAAM *stupid giggle sounds* THEY ARE SM IN LOVE AAAAAAAAA 🧡💙😭😭😭😭😭😭🛐🛐🛐🛐🙈🙈🙈🙈🙈,1,"['*stupid', 'sounds*']",['💙😭😭😭😭😭😭🛐🛐🛐🛐🙈🙈🙈🙈🙈']
@USER: Chel 🙈#fanart,0,[],['🙈']
watch this on YouTube hehe🙈🐰 #NewJeans #하니 #HANNI,0,[],['🙈🐰']
@USER: HAPPY NEW MONTH BEAUTIFUL PEOPLE .🙋🏽‍♀️Are you thinking of what to give your loving partner favorite person family …,0,[],['🙋🏽']
@USER: I have 0752673702 reasons not to give you my number🙈 how abt u,0,[],['🙈']
@USER: Belle is really excited for this trip I guess Donny really planned their activities so well. Someone’s giggly about i…,0,[],[]
@USER @USER You compared it to an ambulance I asked why vehicles use flashing lights at all.A…,0,[],[]
@USER: Am I Hot.. 🙈,0,[],['🙈']
@USER: HAPPY NEW MONTH BEAUTIFUL PEOPLE .🙋🏽‍♀️Are you thinking of what to give your loving partner favorite person family …,0,[],['🙋🏽']
Not even made it past lunchtime on the 1st December and I’m already out of #whamageddon2022 🙈🙈🙈,0,[],['🙈🙈🙈']
@USER: Ragnarok story contains not one but two gods of war trying to avoid the actual war at all costs. Such a needed statement. Happi…,0,[],[]
@USER My mother never made vegetables except potatoes 🙈,0,[],['🙈']
@USER: @USER It’s 4 Colours. Red blue black &amp; Green🔴🔵⚫️🟢🔴The red is for heading🔵Blue for writing content 🟢Green is for…,0,[],"['🔴🔵', '🔴', '🔵']"
@USER @USER @USER Good point 🙈,0,[],['🙈']
@USER Wait what 👀🙈 ..............you caught my interest,0,[],['👀🙈']
@USER: Its my birth month🤭🙈😊🥰🥳🥳Happy birthmonth to y'all December babies. Gladys loves you🥰🥰,0,[],['🙈😊']
@USER These two gentlemen refusing to clap while the young women sitting beside them clapping blindly and…,0,[],[]
I didn't think there was good in my life until after I knew you🙈,0,[],['🙈']
@USER @USER @USER So do I they have no filter at that age. I should know gge things my mom used to say 🙈,0,[],['🙈']
@USER Hasto...a go-to person to vent out ..for hugs for kisses🙈😌,0,[],['🙈😌']
@USER: Hey Handsome 🙈 I Love You 😒🖤🥺#55DaysToPathaan,0,[],"['🙈', '😒🖤']"
@USER I was asking whomst is that pretty girl 🙈 me,0,[],['🙈']
@USER @USER Happens to non drinkers too 🙈,0,[],['🙈']
@USER: ENGENES can you find this #SUNGHOON standee on BYS FUNMEET 😍🙈Our birthday boy invades Araneta City 😎📍 Araneta Coli…,0,[],"['😍🙈', '😎📍']"
Attention: @USER @USER @USER @USER @USER #IGF2022 in Ethiopia a country that has imposed th…,0,[],[]
Queen Consort Camilla brought together women activists to call for an end to violence against women only to have a…,0,[],[]
Care to comment @USER 🤬Absolutely DISGUSTING to be charging this for a BASIC seat. You take the moral high grou…,0,[],[]
@USER Fine fine… fine. Investigate Trump for the HUNDREDTH TIME. But when it’s done he damn well bette…,1,['damn'],[]
@USER 🙈🙈🤬🤬 would have been nice just before Christmas,0,[],['🙈🙈']
@USER: Never forget.🤬,0,[],[]
@USER: @USER @USER Yes indeed Chet. Time is up. They need to move over &amp; we need to investigate and get our m…,0,[],[]
Should she have asked where the colours are from Might have been easier and you wouldn’t have been able to make a…,0,[],[]
@USER: What have we become under labour x conservatives over the past 20 or so years 🤬🤬 only reform can sort their mess out h…,0,[],[]
@USER: Kths: Omg congratulations Taehyung for being top 3 most stream kpop male Soloist. Jjks: what do you say 🤬🤬Btxhs are the m…,0,[],[]
@USER: Sorry but I cannot let this go 🤬People are freezing or starving or both. Genuinely struggling.Sunak buys a bronze statu…,0,[],[]
@USER: 🥝what happe🎊🎊🎊Mayb❄️❄️#野战 #人兽🤬🤬#乱伦#母狗 #萝莉#迷奸#强奸 #伪娘,0,[],['🎊🎊🎊']
@USER: @USER Never forget that ONLY modus operandi of corporate America is to privatize benefits and socialize losses.…,0,[],[]
some fans are posting videos of Paul Walker accident the car in fire they have not respect for his family and for…,0,[],[]
@USER: @USER @USER @USER @USER @USER @USER @USER While TN Police hv no time to tk action aga…,0,[],[]
@USER: This ship full of Covid Cooties was denied docking in Newcastle so why in the hell did it come here 🤬🤬🤬🤬Cruises shou…,1,['hell'],[]
@USER: I talk about SP Forum non-stop these weeks. Founded by Lula &amp; arch commie Fidel in 1990 to incubate “workers of the wor…,0,[],[]
@USER Arrogant Wankers 🤬,0,[],[]
This😡🤬 Yoon don't let him near jimin throw him away now,0,[],['😡']
@USER: Kths: Omg congratulations Taehyung for being top 3 most stream kpop male Soloist. Jjks: what do you say 🤬🤬Btxhs are the m…,0,[],[]
🟢🟡👹🟢🟡👹🟢🟡👹It's Thursday so that means....GLAZERS OUT 🤬Every day the message is the same until they sell the clu…,0,[],"['👹', '👹', '👹']"
@USER how tf am I supposed to play Roblox with a concept 🤬🤬🤬,0,[],[]
@USER Like we have any power whatsoever to impede the utter sh*tshow 🤬🤬🤬,1,['sh*tshow'],[]
@USER Ahh.. The gobby fishwife strikes again. 🤮🤬A truly awful snidey woman who it seems is a permanent dish…,0,[],[]
@USER: Sorry but I cannot let this go 🤬People are freezing or starving or both. Genuinely struggling.Sunak buys a bronze statu…,0,[],[]
"@USER: Whats with prez alvi Whenever new army chief gives him courtesy call..hes off running to grab his phone ""pls call I…",0,[],[]
@USER O do shut your mouth 🤬,0,[],[]
@USER: Sorry but I cannot let this go 🤬People are freezing or starving or both. Genuinely struggling.Sunak buys a bronze statu…,0,[],[]
@USER: Sorry but I cannot let this go 🤬People are freezing or starving or both. Genuinely struggling.Sunak buys a bronze statu…,0,[],[]
